DATETIME,TEMP_AIR,HUMIDITY,KW,KW2
2020-03-17 10:00:00,27,53,821.52002,82.152002
2020-03-17 11:00:00,27.3,51,814.799988,81.4799988
2020-03-17 12:00:00,28,45,848.400025,84.8400025
2020-03-17 13:00:00,28.9,45,861.840027,86.1840027
2020-03-17 14:00:00,27.7,55,858.479981,85.8479981
2020-03-17 15:00:00,27.2,60,826.559998,82.6559998
2020-03-17 16:00:00,24.3,70,824.880005,82.4880005
2020-03-17 17:00:00,22.7,75,824.880005,82.4880005
2020-03-17 18:00:00,22,78,826.559998,82.6559998
2020-03-17 19:00:00,21.9,78,821.52002,82.152002
2020-03-17 20:00:00,21.9,75,826.559998,82.6559998
2020-03-17 21:00:00,21.5,77,809.76001,80.976001
2020-03-17 22:00:00,20.7,79,819.840027,81.9840027
2020-03-17 23:00:00,20.6,79,695.52002,69.552002
2020-03-18 00:00:00,20.6,80,677.039979,67.7039979
2020-03-18 01:00:00,20.8,80,672,67.2
2020-03-18 02:00:00,20.6,81,653.52002,65.352002
2020-03-18 03:00:00,20.3,84,645.119996,64.5119996
2020-03-18 04:00:00,20.4,83,656.880005,65.6880005
2020-03-18 05:00:00,20,82,660.239991,66.0239991
2020-03-18 06:00:00,19.9,82,645.119996,64.5119996
2020-03-18 07:00:00,21.3,79,656.880005,65.6880005
2020-03-18 08:00:00,23.2,71,771.119996,77.1119996
2020-03-18 09:00:00,24.8,64,806.400025,80.6400025
2020-03-18 10:00:00,26,60,833.28003,83.328003
2020-03-18 11:00:00,28,53,838.320008,83.8320008
2020-03-18 12:00:00,29.4,46,861.840027,86.1840027
2020-03-18 13:00:00,29.6,43,858.479981,85.8479981
2020-03-18 14:00:00,31,38,871.919983,87.1919983
2020-03-18 15:00:00,31.4,33,865.200013,86.5200013
2020-03-18 16:00:00,28.8,55,860.159974,86.0159974
2020-03-18 17:00:00,26.6,63,834.960022,83.4960022
2020-03-18 18:00:00,24.6,72,828.239991,82.8239991
2020-03-18 19:00:00,23.7,75,828.239991,82.8239991
2020-03-18 20:00:00,23.3,76,819.840027,81.9840027
2020-03-18 21:00:00,22.9,78,808.080018,80.8080018
2020-03-18 22:00:00,22.9,77,816.479981,81.6479981
2020-03-18 23:00:00,23,78,702.239991,70.2239991
2020-03-19 00:00:00,23.1,77,702.239991,70.2239991
2020-03-19 01:00:00,22.9,78,697.200013,69.7200013
2020-03-19 02:00:00,22.8,79,677.039979,67.7039979
2020-03-19 03:00:00,22.7,80,668.640015,66.8640015
2020-03-19 04:00:00,22.3,83,661.919983,66.1919983
2020-03-19 05:00:00,22.2,84,663.599976,66.3599976
2020-03-19 06:00:00,22.1,84,655.200013,65.5200013
2020-03-19 07:00:00,22.5,82,638.400025,63.8400025
2020-03-19 08:00:00,21.8,89,641.76001,64.176001
2020-03-19 09:00:00,23.1,86,792.960022,79.2960022
2020-03-19 10:00:00,25,67,796.320008,79.6320008
2020-03-19 11:00:00,25.6,68,799.679993,79.9679993
2020-03-19 12:00:00,26.4,62,814.799988,81.4799988
2020-03-19 13:00:00,25.1,62,749.28003,74.928003
2020-03-19 14:00:00,27.2,54,759.359986,75.9359986
2020-03-19 15:00:00,27.9,50,823.200013,82.3200013
2020-03-19 16:00:00,28.6,47,813.119996,81.3119996
2020-03-19 17:00:00,27.7,52,818.159974,81.8159974
2020-03-19 18:00:00,26.9,56,836.640015,83.6640015
2020-03-19 19:00:00,26.3,59,821.52002,82.152002
2020-03-19 20:00:00,25.9,62,823.200013,82.3200013
2020-03-19 21:00:00,25.9,62,819.840027,81.9840027
2020-03-19 22:00:00,25,65,808.080018,80.8080018
2020-03-19 23:00:00,24.1,71,787.919983,78.7919983
2020-03-20 00:00:00,22.9,66,767.76001,76.776001
2020-03-20 01:00:00,22.5,68,762.719971,76.2719971
2020-03-20 02:00:00,21.7,75,762.719971,76.2719971
2020-03-20 03:00:00,20.7,84,747.599976,74.7599976
2020-03-20 04:00:00,20.5,84,744.239991,74.4239991
2020-03-20 05:00:00,20.5,81,749.28003,74.928003
2020-03-20 06:00:00,20.8,80,749.28003,74.928003
2020-03-20 07:00:00,21.1,79,740.880005,74.0880005
2020-03-20 08:00:00,21.4,79,747.599976,74.7599976
2020-03-20 09:00:00,22,77,762.719971,76.2719971
2020-03-20 10:00:00,22.8,74,774.479981,77.4479981
2020-03-20 11:00:00,23.9,71,774.479981,77.4479981
2020-03-20 12:00:00,24.7,69,798,79.8
2020-03-20 13:00:00,25.6,64,809.76001,80.976001
2020-03-20 14:00:00,26.4,59,831.599976,83.1599976
2020-03-20 15:00:00,26.7,54,819.840027,81.9840027
2020-03-20 16:00:00,24.8,67,808.080018,80.8080018
2020-03-20 17:00:00,23.5,74,792.960022,79.2960022
2020-03-20 18:00:00,23.1,72,808.080018,80.8080018
2020-03-20 19:00:00,22.5,72,752.640015,75.2640015
2020-03-20 20:00:00,21.8,73,794.640015,79.4640015
2020-03-20 21:00:00,20.7,83,782.880005,78.2880005
2020-03-20 22:00:00,20.8,76,781.200013,78.1200013
2020-03-20 23:00:00,20.7,77,786.239991,78.6239991
2020-03-21 00:00:00,20.7,78,707.28003,70.728003
2020-03-21 01:00:00,20.2,79,761.039979,76.1039979
2020-03-21 02:00:00,19.4,84,771.119996,77.1119996
2020-03-21 03:00:00,18.9,87,750.960022,75.0960022
2020-03-21 04:00:00,19,85,761.039979,76.1039979
2020-03-21 05:00:00,19.2,86,747.599976,74.7599976
2020-03-21 06:00:00,19.6,85,747.599976,74.7599976
2020-03-21 07:00:00,19.4,88,757.679993,75.7679993
2020-03-21 08:00:00,19.1,87,781.200013,78.1200013
2020-03-21 09:00:00,19.5,82,782.880005,78.2880005
2020-03-21 10:00:00,19.4,84,813.119996,81.3119996
2020-03-21 11:00:00,21.2,66,803.039979,80.3039979
2020-03-21 12:00:00,21.6,64,811.440003,81.1440003
2020-03-21 13:00:00,23.1,59,828.239991,82.8239991
2020-03-21 14:00:00,22.1,64,826.559998,82.6559998
2020-03-21 15:00:00,22.5,57,814.799988,81.4799988
2020-03-21 16:00:00,21.9,61,819.840027,81.9840027
2020-03-21 17:00:00,21.7,60,804.719971,80.4719971
2020-03-21 18:00:00,21.1,64,814.799988,81.4799988
2020-03-21 19:00:00,20.6,72,811.440003,81.1440003
2020-03-21 20:00:00,19.7,72,759.359986,75.9359986
2020-03-21 21:00:00,19.2,75,749.28003,74.928003
2020-03-21 22:00:00,19.2,77,735.840027,73.5840027
2020-03-21 23:00:00,19.1,78,700.559998,70.0559998
2020-03-22 00:00:00,18.7,80,693.840027,69.3840027
2020-03-22 01:00:00,18.6,80,690.479981,69.0479981
2020-03-22 02:00:00,18.1,82,680.400025,68.0400025
2020-03-22 03:00:00,18,82,656.880005,65.6880005
2020-03-22 04:00:00,18.2,80,643.440003,64.3440003
2020-03-22 05:00:00,17.8,80,640.080018,64.0080018
2020-03-22 06:00:00,17.6,81,668.640015,66.8640015
2020-03-22 07:00:00,18.6,80,725.76001,72.576001
2020-03-22 08:00:00,19.9,72,752.640015,75.2640015
2020-03-22 09:00:00,21.9,61,742.559998,74.2559998
2020-03-22 10:00:00,23.5,53,782.880005,78.2880005
2020-03-22 11:00:00,23.4,55,776.159974,77.6159974
2020-03-22 12:00:00,25.1,46,806.400025,80.6400025
2020-03-22 13:00:00,24.5,48,814.799988,81.4799988
2020-03-22 14:00:00,24.8,48,806.400025,80.6400025
2020-03-22 15:00:00,24.5,50,779.52002,77.952002
2020-03-22 16:00:00,22.6,57,772.799988,77.2799988
2020-03-22 17:00:00,22.2,58,749.28003,74.928003
2020-03-22 18:00:00,20,66,781.200013,78.1200013
2020-03-22 19:00:00,19.5,73,777.840027,77.7840027
2020-03-22 20:00:00,19.5,74,771.119996,77.1119996
2020-03-22 21:00:00,17.9,85,685.440003,68.5440003
2020-03-22 22:00:00,18.5,78,673.679993,67.3679993
2020-03-22 23:00:00,18.3,78,651.840027,65.1840027
2020-03-23 00:00:00,18.4,76,651.840027,65.1840027
2020-03-23 01:00:00,18.3,72,650.159974,65.0159974
2020-03-23 02:00:00,17.7,76,648.479981,64.8479981
2020-03-23 03:00:00,17.5,80,633.359986,63.3359986
2020-03-23 04:00:00,17.6,79,594.719971,59.4719971
2020-03-23 05:00:00,17.2,79,611.52002,61.152002
2020-03-23 06:00:00,16.9,78,740.880005,74.0880005
2020-03-23 07:00:00,18.1,71,734.159974,73.4159974
2020-03-23 08:00:00,19.4,64,268.799988,26.8799988
2020-03-23 09:00:00,21.4,54,754.320008,75.4320008
2020-03-23 10:00:00,23.2,48,771.119996,77.1119996
2020-03-23 11:00:00,23.8,40,769.440003,76.9440003
2020-03-23 12:00:00,25,39,808.080018,80.8080018
2020-03-23 13:00:00,25.6,36,826.559998,82.6559998
2020-03-23 14:00:00,25.5,40,809.76001,80.976001
2020-03-23 15:00:00,24.7,43,796.320008,79.6320008
2020-03-23 16:00:00,23.7,50,638.400025,63.8400025
2020-03-23 17:00:00,21.3,58,663.599976,66.3599976
2020-03-23 18:00:00,19.7,62,651.840027,65.1840027
2020-03-23 19:00:00,19,68,653.52002,65.352002
2020-03-23 20:00:00,18.9,69,645.119996,64.5119996
2020-03-23 21:00:00,18.5,73,638.400025,63.8400025
2020-03-23 22:00:00,18.1,73,643.440003,64.3440003
2020-03-23 23:00:00,17.7,73,635.039979,63.5039979
2020-03-24 00:00:00,17.7,75,603.119996,60.3119996
2020-03-24 01:00:00,17.4,76,599.76001,59.976001
2020-03-24 02:00:00,16.9,78,562.799988,56.2799988
2020-03-24 03:00:00,17,77,577.919983,57.7919983
2020-03-24 04:00:00,16.7,79,572.880005,57.2880005
2020-03-24 05:00:00,16.4,81,582.960022,58.2960022
2020-03-24 06:00:00,16.3,81,577.919983,57.7919983
2020-03-24 07:00:00,17.8,78,588,58.8
2020-03-24 08:00:00,19.2,68,749.28003,74.928003
2020-03-24 09:00:00,20.6,60,646.799988,64.6799988
2020-03-24 10:00:00,21.1,57,640.080018,64.0080018
2020-03-24 11:00:00,22.4,53,631.679993,63.1679993
2020-03-24 12:00:00,24.5,46,646.799988,64.6799988
2020-03-24 13:00:00,24.9,49,653.52002,65.352002
2020-03-24 14:00:00,25.5,46,658.559998,65.8559998
2020-03-24 15:00:00,24,50,646.799988,64.6799988
2020-03-24 16:00:00,23.8,50,643.440003,64.3440003
2020-03-24 17:00:00,22.7,52,623.28003,62.328003
2020-03-24 18:00:00,20.3,63,633.359986,63.3359986
2020-03-24 19:00:00,19.1,72,645.119996,64.5119996
2020-03-24 20:00:00,19.1,73,626.640015,62.6640015
2020-03-24 21:00:00,18.8,72,619.919983,61.9919983
2020-03-24 22:00:00,18.3,74,633.359986,63.3359986
2020-03-24 23:00:00,17.7,76,619.919983,61.9919983
2020-03-25 00:00:00,17.6,76,604.799988,60.4799988
2020-03-25 01:00:00,17.2,79,586.320008,58.6320008
2020-03-25 02:00:00,16.9,79,588,58.8
2020-03-25 03:00:00,16.8,79,589.679993,58.9679993
2020-03-25 04:00:00,17,77,582.960022,58.2960022
2020-03-25 05:00:00,16.2,80,574.559998,57.4559998
2020-03-25 06:00:00,16.1,81,572.880005,57.2880005
2020-03-25 07:00:00,17.1,79,603.119996,60.3119996
2020-03-25 08:00:00,18.5,70,623.28003,62.328003
2020-03-25 09:00:00,19.2,66,624.960022,62.4960022
2020-03-25 10:00:00,20.9,61,640.080018,64.0080018
2020-03-25 11:00:00,22.9,49,636.719971,63.6719971
2020-03-25 12:00:00,24.4,44,650.159974,65.0159974
2020-03-25 13:00:00,24.9,41,846.719971,84.6719971
2020-03-25 14:00:00,24.1,45,840,84
2020-03-25 15:00:00,24.5,43,836.640015,83.6640015
2020-03-25 16:00:00,23.7,47,742.559998,74.2559998
2020-03-25 17:00:00,22.3,53,616.559998,61.6559998
2020-03-25 18:00:00,19.8,65,621.599976,62.1599976
2020-03-25 19:00:00,18.9,70,621.599976,62.1599976
2020-03-25 20:00:00,18.2,76,609.840027,60.9840027
2020-03-25 21:00:00,18.1,74,608.159974,60.8159974
2020-03-25 22:00:00,17.8,74,650.159974,65.0159974
2020-03-25 23:00:00,17.5,75,621.599976,62.1599976
2020-03-26 00:00:00,17,77,609.840027,60.9840027
2020-03-26 01:00:00,16.8,79,593.039979,59.3039979
2020-03-26 02:00:00,16.3,79,579.599976,57.9599976
2020-03-26 03:00:00,16.2,71,598.080018,59.8080018
2020-03-26 04:00:00,15.6,75,566.159974,56.6159974
2020-03-26 05:00:00,15.1,77,567.840027,56.7840027
2020-03-26 06:00:00,15,78,616.559998,61.6559998
2020-03-26 07:00:00,16.3,78,572.880005,57.2880005
2020-03-26 08:00:00,18.5,70,591.359986,59.1359986
2020-03-26 09:00:00,20.4,64,598.080018,59.8080018
2020-03-26 10:00:00,22.4,54,614.880005,61.4880005
2020-03-26 11:00:00,24.1,45,730.799988,73.0799988
2020-03-26 12:00:00,24.9,39,813.119996,81.3119996
2020-03-26 13:00:00,26.7,30,814.799988,81.4799988
2020-03-26 14:00:00,27.6,23,821.52002,82.152002
2020-03-26 15:00:00,25.3,47,818.159974,81.8159974
2020-03-26 16:00:00,24.7,50,799.679993,79.9679993
2020-03-26 17:00:00,22.5,59,791.28003,79.128003
2020-03-26 18:00:00,20.1,67,791.28003,79.128003
2020-03-26 19:00:00,19.3,71,630,63
2020-03-26 20:00:00,18.8,71,658.559998,65.8559998
2020-03-26 21:00:00,18.5,73,645.119996,64.5119996
2020-03-26 22:00:00,18.5,72,643.440003,64.3440003
2020-03-26 23:00:00,18.1,75,641.76001,64.176001
2020-03-27 00:00:00,17.9,76,614.880005,61.4880005
2020-03-27 01:00:00,17.6,76,599.76001,59.976001
2020-03-27 02:00:00,17.2,78,606.479981,60.6479981
2020-03-27 03:00:00,16.9,80,604.799988,60.4799988
2020-03-27 04:00:00,16.6,81,604.799988,60.4799988
2020-03-27 05:00:00,16.2,84,584.640015,58.4640015
2020-03-27 06:00:00,16.1,84,581.28003,58.128003
2020-03-27 07:00:00,16.6,83,601.440003,60.1440003
2020-03-27 08:00:00,18.2,76,619.919983,61.9919983
2020-03-27 09:00:00,20.1,68,603.119996,60.3119996
2020-03-27 10:00:00,21.8,59,781.200013,78.1200013
2020-03-27 11:00:00,24.5,49,806.400025,80.6400025
2020-03-27 12:00:00,25.1,40,813.119996,81.3119996
2020-03-27 13:00:00,27.8,32,823.200013,82.3200013
2020-03-27 14:00:00,27.7,28,833.28003,83.328003
2020-03-27 15:00:00,27,41,823.200013,82.3200013
2020-03-27 16:00:00,23.9,56,821.52002,82.152002
2020-03-27 17:00:00,22.7,61,781.200013,78.1200013
2020-03-27 18:00:00,20.7,70,796.320008,79.6320008
2020-03-27 19:00:00,20.1,71,665.28003,66.528003
2020-03-27 20:00:00,19.7,72,651.840027,65.1840027
2020-03-27 21:00:00,19.6,73,645.119996,64.5119996
2020-03-27 22:00:00,19.6,72,648.479981,64.8479981
2020-03-27 23:00:00,19.5,73,656.880005,65.6880005
2020-03-28 00:00:00,18.9,77,635.039979,63.5039979
2020-03-28 01:00:00,18.6,78,621.599976,62.1599976
2020-03-28 02:00:00,18.4,80,614.880005,61.4880005
2020-03-28 03:00:00,18.3,82,608.159974,60.8159974
2020-03-28 04:00:00,18.3,82,596.400025,59.6400025
2020-03-28 05:00:00,17.8,84,586.320008,58.6320008
2020-03-28 06:00:00,17.8,84,614.880005,61.4880005
2020-03-28 07:00:00,19.4,79,594.719971,59.4719971
2020-03-28 08:00:00,20.1,73,640.080018,64.0080018
2020-03-28 09:00:00,21.5,67,598.080018,59.8080018
2020-03-28 10:00:00,23.3,60,656.880005,65.6880005
2020-03-28 11:00:00,26.2,51,685.440003,68.5440003
2020-03-28 12:00:00,26.5,49,695.52002,69.552002
2020-03-28 13:00:00,27.3,43,855.119996,85.5119996
2020-03-28 14:00:00,28.5,34,840,84
2020-03-28 15:00:00,28.8,35,860.159974,86.0159974
2020-03-28 16:00:00,26.6,53,831.599976,83.1599976
2020-03-28 17:00:00,23.9,67,811.440003,81.1440003
2020-03-28 18:00:00,22.6,71,796.320008,79.6320008
2020-03-28 19:00:00,22.1,72,682.080018,68.2080018
2020-03-28 20:00:00,21.9,70,660.239991,66.0239991
2020-03-28 21:00:00,21.8,69,638.400025,63.8400025
2020-03-28 22:00:00,21.4,73,650.159974,65.0159974
2020-03-28 23:00:00,21.2,74,633.359986,63.3359986
2020-03-29 00:00:00,20.5,73,628.320008,62.8320008
2020-03-29 01:00:00,20.4,75,614.880005,61.4880005
2020-03-29 02:00:00,20.2,76,593.039979,59.3039979
2020-03-29 03:00:00,19.7,82,593.039979,59.3039979
2020-03-29 04:00:00,19.7,83,599.76001,59.976001
2020-03-29 05:00:00,20,81,572.880005,57.2880005
2020-03-29 06:00:00,20,82,576.239991,57.6239991
2020-03-29 07:00:00,20.4,81,596.400025,59.6400025
2020-03-29 08:00:00,21.4,76,589.679993,58.9679993
2020-03-29 09:00:00,22.8,72,761.039979,76.1039979
2020-03-29 10:00:00,24.5,62,799.679993,79.9679993
2020-03-29 11:00:00,25.3,60,801.359986,80.1359986
2020-03-29 12:00:00,25.6,60,823.200013,82.3200013
2020-03-29 13:00:00,26.7,56,823.200013,82.3200013
2020-03-29 14:00:00,28.3,53,806.400025,80.6400025
2020-03-29 15:00:00,27.5,53,796.320008,79.6320008
2020-03-29 16:00:00,22.2,67,796.320008,79.6320008
2020-03-29 17:00:00,18.5,83,645.119996,64.5119996
2020-03-29 18:00:00,19.7,85,651.840027,65.1840027
2020-03-29 19:00:00,19.8,86,655.200013,65.5200013
2020-03-29 20:00:00,20.1,89,673.679993,67.3679993
2020-03-29 21:00:00,20.3,89,653.52002,65.352002
2020-03-29 22:00:00,19.9,89,653.52002,65.352002
2020-03-29 23:00:00,19.7,88,633.359986,63.3359986
2020-03-30 00:00:00,19.7,88,641.76001,64.176001
2020-03-30 01:00:00,19.5,86,638.400025,63.8400025
2020-03-30 02:00:00,19.6,88,619.919983,61.9919983
2020-03-30 03:00:00,19.4,87,626.640015,62.6640015
2020-03-30 04:00:00,19,88,618.239991,61.8239991
2020-03-30 05:00:00,19,88,579.599976,57.9599976
2020-03-30 06:00:00,18.7,89,588,58.8
2020-03-30 07:00:00,19.3,87,631.679993,63.1679993
2020-03-30 08:00:00,19.9,83,630,63
2020-03-30 09:00:00,21.9,72,288.959992,28.8959992
2020-03-30 10:00:00,23.7,65,803.039979,80.3039979
2020-03-30 11:00:00,25.4,60,819.840027,81.9840027
2020-03-30 12:00:00,25.7,55,845.039979,84.5039979
2020-03-30 13:00:00,26.5,43,860.159974,86.0159974
2020-03-30 14:00:00,27.2,44,840,84
2020-03-30 15:00:00,26.9,51,843.359986,84.3359986
2020-03-30 16:00:00,25.5,62,819.840027,81.9840027
2020-03-30 17:00:00,23.4,66,803.039979,80.3039979
2020-03-30 18:00:00,21.9,71,672,67.2
2020-03-30 19:00:00,21.3,74,688.799988,68.8799988
2020-03-30 20:00:00,20.9,74,670.320008,67.0320008
2020-03-30 21:00:00,20.6,75,663.599976,66.3599976
2020-03-30 22:00:00,20.1,77,651.840027,65.1840027
2020-03-30 23:00:00,19.7,81,653.52002,65.352002
2020-03-31 00:00:00,19.5,82,653.52002,65.352002
2020-03-31 01:00:00,19.3,83,638.400025,63.8400025
2020-03-31 02:00:00,18.9,85,608.159974,60.8159974
2020-03-31 03:00:00,18.7,86,596.400025,59.6400025
2020-03-31 04:00:00,18.6,86,572.880005,57.2880005
2020-03-31 05:00:00,18.7,87,561.119996,56.1119996
2020-03-31 06:00:00,18.6,87,561.119996,56.1119996
2020-03-31 07:00:00,18.7,87,559.440003,55.9440003
2020-03-31 08:00:00,19.7,85,589.679993,58.9679993
2020-03-31 09:00:00,20.2,81,572.880005,57.2880005
2020-03-31 10:00:00,22.5,72,567.840027,56.7840027
2020-03-31 11:00:00,24.5,65,623.28003,62.328003
2020-03-31 12:00:00,25.8,60,656.880005,65.6880005
2020-03-31 13:00:00,26.2,56,818.159974,81.8159974
2020-03-31 14:00:00,28.1,46,821.52002,82.152002
2020-03-31 15:00:00,27.6,52,809.76001,80.976001
2020-03-31 16:00:00,26,59,809.76001,80.976001
2020-03-31 17:00:00,24,66,814.799988,81.4799988
2020-03-31 18:00:00,21.9,72,816.479981,81.6479981
2020-03-31 19:00:00,21.3,72,784.559998,78.4559998
2020-03-31 20:00:00,20.8,72,651.840027,65.1840027
2020-03-31 21:00:00,20.4,74,640.080018,64.0080018
2020-03-31 22:00:00,19.7,78,601.440003,60.1440003
2020-03-31 23:00:00,19.3,79,651.840027,65.1840027
2020-04-01 00:00:00,19.2,80,621.599976,62.1599976
2020-04-01 01:00:00,19.3,82,616.559998,61.6559998
2020-04-01 02:00:00,19,84,613.200013,61.3200013
2020-04-01 03:00:00,18.8,85,599.76001,59.976001
2020-04-01 04:00:00,18.2,87,572.880005,57.2880005
2020-04-01 05:00:00,18,88,571.200013,57.1200013
2020-04-01 06:00:00,18.4,86,608.159974,60.8159974
2020-04-01 07:00:00,18.7,82,631.679993,63.1679993
2020-04-01 08:00:00,19.4,80,631.679993,63.1679993
2020-04-01 09:00:00,21.7,72,502.320008,50.2320008
2020-04-01 10:00:00,22.6,66,522.479981,52.2479981
2020-04-01 11:00:00,24,59,542.640015,54.2640015
2020-04-01 12:00:00,25.9,53,559.440003,55.9440003
2020-04-01 13:00:00,26.8,48,561.119996,56.1119996
2020-04-01 14:00:00,27.5,44,554.400025,55.4400025
2020-04-01 15:00:00,28,45,557.76001,55.776001
2020-04-01 16:00:00,26.1,55,559.440003,55.9440003
2020-04-01 17:00:00,25,60,556.080018,55.6080018
2020-04-01 18:00:00,23,68,557.76001,55.776001
2020-04-01 19:00:00,21.8,75,816.479981,81.6479981
2020-04-01 20:00:00,21.7,74,811.440003,81.1440003
2020-04-01 21:00:00,21.3,75,806.400025,80.6400025
2020-04-01 22:00:00,21.2,77,813.119996,81.3119996
2020-04-01 23:00:00,21.4,77,794.640015,79.4640015
2020-04-02 00:00:00,20.9,77,779.52002,77.952002
2020-04-02 01:00:00,20.5,79,750.960022,75.0960022
2020-04-02 02:00:00,20.6,79,747.599976,74.7599976
2020-04-02 03:00:00,20,81,714,71.4
2020-04-02 04:00:00,19.3,85,687.119996,68.7119996
2020-04-02 05:00:00,19.1,86,683.76001,68.376001
2020-04-02 06:00:00,19.1,86,692.159974,69.2159974
2020-04-02 07:00:00,20.4,82,690.479981,69.0479981
2020-04-02 08:00:00,22.8,69,703.919983,70.3919983
2020-04-02 09:00:00,25.4,61,692.159974,69.2159974
2020-04-02 10:00:00,25.9,58,834.960022,83.4960022
2020-04-02 11:00:00,27.2,54,851.76001,85.176001
2020-04-02 12:00:00,29.4,46,865.200013,86.5200013
2020-04-02 13:00:00,29.6,42,875.28003,87.528003
2020-04-02 14:00:00,29.7,41,868.559998,86.8559998
2020-04-02 15:00:00,29.8,38,870.239991,87.0239991
2020-04-02 16:00:00,30.4,37,855.119996,85.5119996
2020-04-02 17:00:00,28.6,42,853.440003,85.3440003
2020-04-02 18:00:00,25.1,55,841.679993,84.1679993
2020-04-02 19:00:00,25,59,829.919983,82.9919983
2020-04-02 20:00:00,25.3,58,554.400025,55.4400025
2020-04-02 21:00:00,25.8,55,730.799988,73.0799988
2020-04-02 22:00:00,25.8,50,722.400025,72.2400025
2020-04-02 23:00:00,25.1,56,712.320008,71.2320008
2020-04-03 00:00:00,24.9,57,693.840027,69.3840027
2020-04-03 01:00:00,24.5,58,688.799988,68.8799988
2020-04-03 02:00:00,23.9,59,661.919983,66.1919983
2020-04-03 03:00:00,23.4,61,651.840027,65.1840027
2020-04-03 04:00:00,23.1,64,650.159974,65.0159974
2020-04-03 05:00:00,22.8,64,651.840027,65.1840027
2020-04-03 06:00:00,22.8,65,648.479981,64.8479981
2020-04-03 07:00:00,23.1,65,661.919983,66.1919983
2020-04-03 08:00:00,19.9,85,643.440003,64.3440003
2020-04-03 09:00:00,21.8,78,683.76001,68.376001
2020-04-03 10:00:00,23.2,71,683.76001,68.376001
2020-04-03 11:00:00,24.4,68,636.719971,63.6719971
2020-04-03 12:00:00,25.2,61,687.119996,68.7119996
2020-04-03 13:00:00,25.9,58,880.320008,88.0320008
2020-04-03 14:00:00,26.7,53,863.52002,86.352002
2020-04-03 15:00:00,26.9,49,871.919983,87.1919983
2020-04-03 16:00:00,27.5,48,850.080018,85.0080018
2020-04-03 17:00:00,22.4,68,848.400025,84.8400025
2020-04-03 18:00:00,20.6,67,846.719971,84.6719971
2020-04-03 19:00:00,20.6,44,846.719971,84.6719971
2020-04-03 20:00:00,20.3,43,668.640015,66.8640015
2020-04-03 21:00:00,19.7,49,665.28003,66.528003
2020-04-03 22:00:00,18.7,60,656.880005,65.6880005
2020-04-03 23:00:00,18,65,619.919983,61.9919983
2020-04-04 00:00:00,17.7,70,619.919983,61.9919983
2020-04-04 01:00:00,17.4,74,599.76001,59.976001
2020-04-04 02:00:00,17,75,540.960022,54.0960022
2020-04-04 03:00:00,16.7,77,566.159974,56.6159974
2020-04-04 04:00:00,17.1,75,562.799988,56.2799988
2020-04-04 05:00:00,17.2,77,549.359986,54.9359986
2020-04-04 06:00:00,17.1,77,562.799988,56.2799988
2020-04-04 07:00:00,17.3,75,584.640015,58.4640015
2020-04-04 08:00:00,19.5,67,588,58.8
2020-04-04 09:00:00,20.5,58,624.960022,62.4960022
2020-04-04 10:00:00,22.1,48,739.200013,73.9200013
2020-04-04 11:00:00,23.1,44,766.080018,76.6080018
2020-04-04 12:00:00,23.9,40,799.679993,79.9679993
2020-04-04 13:00:00,25.8,35,823.200013,82.3200013
2020-04-04 14:00:00,26.8,32,799.679993,79.9679993
2020-04-04 15:00:00,27,29,813.119996,81.3119996
2020-04-04 16:00:00,24.3,53,781.200013,78.1200013
2020-04-04 17:00:00,21.6,63,786.239991,78.6239991
2020-04-04 18:00:00,19.5,72,794.640015,79.4640015
2020-04-04 19:00:00,19.2,72,777.840027,77.7840027
2020-04-04 20:00:00,19.1,72,757.679993,75.7679993
2020-04-04 21:00:00,19,74,766.080018,76.6080018
2020-04-04 22:00:00,18.6,75,761.039979,76.1039979
2020-04-04 23:00:00,18.2,76,737.52002,73.752002
2020-04-05 00:00:00,18,77,772.799988,77.2799988
2020-04-05 01:00:00,17.5,79,754.320008,75.4320008
2020-04-05 02:00:00,17.3,80,739.200013,73.9200013
2020-04-05 03:00:00,17,82,724.080018,72.4080018
2020-04-05 04:00:00,16.8,83,739.200013,73.9200013
2020-04-05 05:00:00,16.5,84,739.200013,73.9200013
2020-04-05 06:00:00,16.2,86,735.840027,73.5840027
2020-04-05 07:00:00,16.8,84,722.400025,72.2400025
2020-04-05 08:00:00,18.5,78,693.840027,69.3840027
2020-04-05 09:00:00,20.4,67,624.960022,62.4960022
2020-04-05 10:00:00,21.9,62,680.400025,68.0400025
2020-04-05 11:00:00,23.5,50,656.880005,65.6880005
2020-04-05 12:00:00,25.4,43,792.960022,79.2960022
2020-04-05 13:00:00,26.1,39,816.479981,81.6479981
2020-04-05 14:00:00,27.1,38,833.28003,83.328003
2020-04-05 15:00:00,27.5,33,813.119996,81.3119996
2020-04-05 16:00:00,28.2,31,814.799988,81.4799988
2020-04-05 17:00:00,25.3,50,803.039979,80.3039979
2020-04-05 18:00:00,21.7,63,803.039979,80.3039979
2020-04-05 19:00:00,19.9,71,798,79.8
2020-04-05 20:00:00,19.3,76,791.28003,79.128003
2020-04-05 21:00:00,18.7,78,767.76001,76.776001
2020-04-05 22:00:00,18.7,79,786.239991,78.6239991
2020-04-05 23:00:00,18.5,79,761.039979,76.1039979
2020-04-06 00:00:00,18.1,78,761.039979,76.1039979
2020-04-06 01:00:00,18.1,80,739.200013,73.9200013
2020-04-06 02:00:00,18,84,737.52002,73.752002
